"","fighter","winner","match_id","weight_class","date","opponent"
"4879","Ross Pearson",1,4879,"Lightweight","2009-06-20","Andre Winner"
"4880","Tomasz Drwal",1,4880,"LightHeavyweight","2009-06-20","Mike Ciesnolevicz"
"4881","Chris Lytle",1,4881,"Welterweight","2009-06-20","Kevin Burns"
"4882","Brad Blackburn",1,4882,"Welterweight","2009-06-20","Edgar Garcia"
"4883","Melvin Guillard",1,4883,"Lightweight","2009-06-20","Gleison Tibau"
"4884","Joe Stevenson",1,4884,"Lightweight","2009-06-20","Nate Diaz"
"4885","Nick Osipczak",1,4885,"Welterweight","2009-06-20","Frank Lester"
"4886","Jason Dent",1,4886,"Lightweight","2009-06-20","Cameron Dollar"
"4887","James Wilks",1,4887,"Welterweight","2009-06-20","DaMarques Johnson"
"4888","Mirko Filipovic",1,4888,"Heavyweight","2009-06-13","Mostapha Al-Turk"
"4889","Spencer Fisher",1,4889,"Lightweight","2009-06-13","Caol Uno"
"4890","Rich Franklin",1,4890,"CatchWeight","2009-06-13","Wanderlei Silva"
"4891","Dan Hardy",1,4891,"Welterweight","2009-06-13","Marcus Davis"
"4892","Mike Swick",1,4892,"Welterweight","2009-06-13","Ben Saunders"
"4893","Terry Etim",1,4893,"Lightweight","2009-06-13","Justin Buchholz"
"4894","Dennis Siver",1,4894,"Lightweight","2009-06-13","Dale Hartt"
"4895","Cain Velasquez",1,4895,"Heavyweight","2009-06-13","Cheick Kongo"
"4896","Paul Kelly",1,4896,"Lightweight","2009-06-13","Rolando Delgado"
"4897","John Hathaway",1,4897,"Welterweight","2009-06-13","Rick Story"
"4898","Paul Taylor",1,4898,"Welterweight","2009-06-13","Peter Sobotta"
"4899","Stefan Struve",1,4899,"Heavyweight","2009-06-13","Denis Stojnic"
"4900","Brock Larson",1,4900,"Welterweight","2009-05-23","Mike Pyle"
"4901","Tim Hague",1,4901,"Heavyweight","2009-05-23","Pat Barry"
"4902","Kyle Bradley",1,4902,"Lightweight","2009-05-23","Phillipe Nover"
"4903","Lyoto Machida",1,4903,"LightHeavyweight","2009-05-23","Rashad Evans"
"4904","Frankie Edgar",1,4904,"Lightweight","2009-05-23","Sean Sherk"
"4905","Chael Sonnen",1,4905,"Middleweight","2009-05-23","Dan Miller"
"4906","Matt Hughes",1,4906,"Welterweight","2009-05-23","Matt Serra"
"4907","Drew McFedries",1,4907,"Middleweight","2009-05-23","Xavier Foupa-Pokam"
"4908","Krzysztof Soszynski",1,4908,"LightHeavyweight","2009-05-23","Andre Gusmao"
"4909","Yoshiyuki Yoshida",1,4909,"Welterweight","2009-05-23","Brandon Wolff"
"4910","George Roop",1,4910,"Lightweight","2009-05-23","David Kaplan"
"4911","Cheick Kongo",1,4911,"Heavyweight","2009-04-18","Antoni Hardonk"
"4912","Luiz Cane",1,4912,"LightHeavyweight","2009-04-18","Steve Cantwell"
"4913","Krzysztof Soszynski",1,4913,"LightHeavyweight","2009-04-18","Brian Stann"
"4914","Denis Kang",1,4914,"Middleweight","2009-04-18","Xavier Foupa-Pokam"
"4915","Nate Quarry",1,4915,"Middleweight","2009-04-18","Jason MacDonald"
"4916","Sam Stout",1,4916,"Lightweight","2009-04-18","Matt Wiman"
"4917","Mauricio Rua",1,4917,"LightHeavyweight","2009-04-18","Chuck Liddell"
"4918","Anderson Silva",1,4918,"Middleweight","2009-04-18","Thales Leites"
"4919","Ed Herman",1,4919,"Middleweight","2009-04-18","David Loiseau"
"4920","Mark Bocek",1,4920,"Lightweight","2009-04-18","David Bielkheden"
"4921","TJ Grant",1,4921,"Welterweight","2009-04-18","Ryo Chonan"
"4922","Eliot Marshall",1,4922,"LightHeavyweight","2009-04-18","Vinny Magalhaes"
"4923","Tim Credeur",1,4923,"Middleweight","2009-04-01","Nick Catone"
"4924","Gleison Tibau",1,4924,"Lightweight","2009-04-01","Jeremy Stephens"
"4925","Tyson Griffin",1,4925,"Lightweight","2009-04-01","Rafael Dos Anjos"
"4926","Ricardo Almeida",1,4926,"Middleweight","2009-04-01","Matt Horwich"
"4927","Brock Larson",1,4927,"Welterweight","2009-04-01","Jesse Sanders"
"4928","Ryan Bader",1,4928,"LightHeavyweight","2009-04-01","Carmelo Marrero"
"4929","Cole Miller",1,4929,"Lightweight","2009-04-01","Junie Browning"
"4930","Martin Kampmann",1,4930,"Welterweight","2009-04-01","Carlos Condit"
"4931","Rob Kimmons",1,4931,"Middleweight","2009-04-01","Joe Vedepo"
"4932","Aaron Simpson",1,4932,"Middleweight","2009-04-01","Tim McKenzie"
"4933","Jorge Rivera",1,4933,"Middleweight","2009-04-01","Nissen Osterneck"
"4934","Gray Maynard",1,4934,"Lightweight","2009-03-07","Jim Miller"
"4935","Tamdan McCrory",1,4935,"Welterweight","2009-03-07","Ryan Madigan"
"4936","Shane Carwin",1,4936,"Heavyweight","2009-03-07","Gabriel Gonzaga"
"4937","Matt Brown",1,4937,"Welterweight","2009-03-07","Pete Sell"
"4938","Matt Hamill",1,4938,"LightHeavyweight","2009-03-07","Mark Munoz"
"4939","Quinton Jackson",1,4939,"LightHeavyweight","2009-03-07","Keith Jardine"
"4940","Kendall Grove",1,4940,"Middleweight","2009-03-07","Jason Day"
"4941","Jason Brilz",1,4941,"LightHeavyweight","2009-03-07","Tim Boetsch"
"4942","Shane Nelson",1,4942,"Lightweight","2009-03-07","Aaron Riley"
"4943","Brandon Vera",1,4943,"LightHeavyweight","2009-03-07","Michael Patt"
"4944","Demian Maia",1,4944,"Middleweight","2009-02-21","Chael Sonnen"
"4945","Diego Sanchez",1,4945,"Lightweight","2009-02-21","Joe Stevenson"
"4946","Evan Dunham",1,4946,"Lightweight","2009-02-21","Per Eklund"
"4947","Terry Etim",1,4947,"Lightweight","2009-02-21","Brian Cobb"
"4948","Paulo Thiago",1,4948,"Welterweight","2009-02-21","Josh Koscheck"
"4949","Nate Marquardt",1,4949,"Middleweight","2009-02-21","Wilson Gouveia"
"4950","Junior Dos Santos",1,4950,"Heavyweight","2009-02-21","Stefan Struve"
"4951","Dan Hardy",1,4951,"Welterweight","2009-02-21","Rory Markham"
"4952","Mike Ciesnolevicz",1,4952,"Heavyweight","2009-02-21","Neil Grove"
"4953","Paul Kelly",1,4953,"Welterweight","2009-02-21","Troy Mandaloniz"
"4954","Joe Lauzon",1,4954,"Lightweight","2009-02-07","Jeremy Stephens"
"4955","Cain Velasquez",1,4955,"Heavyweight","2009-02-07","Denis Stojnic"
"4956","Matt Veach",1,4956,"Lightweight","2009-02-07","Matt Grice"
"4957","Josh Neer",1,4957,"Lightweight","2009-02-07","Mac Danzig"
"4958","Anthony Johnson",1,4958,"Welterweight","2009-02-07","Luigi Fioravanti"
"4959","Dan Miller",1,4959,"Middleweight","2009-02-07","Jake Rosholt"
"4960","Kurt Pellegrino",1,4960,"Lightweight","2009-02-07","Rob Emerson"
"4961","Gleison Tibau",1,4961,"Lightweight","2009-02-07","Rich Clementi"
"4962","Nick Catone",1,4962,"Middleweight","2009-02-07","Derek Downey"
"4963","Matthew Riddle",1,4963,"Welterweight","2009-02-07","Steve Bruno"
"4964","Thiago Tavares",1,4964,"Lightweight","2009-01-31","Manvel Gamburyan"
"4965","Clay Guida",1,4965,"Lightweight","2009-01-31","Nate Diaz"
"4966","Jon Jones",1,4966,"LightHeavyweight","2009-01-31","Stephan Bonnar"
"4967","Georges St-Pierre",1,4967,"Welterweight","2009-01-31","BJ Penn"
"4968","Lyoto Machida",1,4968,"LightHeavyweight","2009-01-31","Thiago Silva"
"4969","Jon Fitch",1,4969,"Welterweight","2009-01-31","Akihiro Gono"
"4970","John Howard",1,4970,"Welterweight","2009-01-31","Chris Wilson"
"4971","Karo Parisyan",0.5,4971,"Welterweight","2009-01-31","Dong Hyun Kim"
"4972","Jake O'Brien",1,4972,"LightHeavyweight","2009-01-31","Christian Wellisch"
"4973","Dan Cramer",1,4973,"Welterweight","2009-01-31","Matt Arroyo"
"4974","Marcus Davis",1,4974,"Welterweight","2009-01-17","Chris Lytle"
"4975","John Hathaway",1,4975,"Welterweight","2009-01-17","Tom Egan"
"4976","Dan Henderson",1,4976,"LightHeavyweight","2009-01-17","Rich Franklin"
"4977","Mauricio Rua",1,4977,"LightHeavyweight","2009-01-17","Mark Coleman"
"4978","Eric Schafer",1,4978,"LightHeavyweight","2009-01-17","Antonio Mendes"
"4979","Martin Kampmann",1,4979,"Welterweight","2009-01-17","Alexandre Barros"
"4980","Rousimar Palhares",1,4980,"Middleweight","2009-01-17","Jeremy Horn"
"4981","Alan Belcher",1,4981,"Middleweight","2009-01-17","Denis Kang"
"4982","Tomasz Drwal",1,4982,"LightHeavyweight","2009-01-17","Ivan Serati"
"4983","Dennis Siver",1,4983,"Lightweight","2009-01-17","Nate Mohr"
"4984","Rashad Evans",1,4984,"LightHeavyweight","2008-12-27","Forrest Griffin"
"4985","Yushin Okami",1,4985,"Middleweight","2008-12-27","Dean Lister"
"4986","Cheick Kongo",1,4986,"Heavyweight","2008-12-27","Mostapha Al-Turk"
"4987","Antoni Hardonk",1,4987,"Heavyweight","2008-12-27","Mike Wessel"
"4988","Matt Hamill",1,4988,"LightHeavyweight","2008-12-27","Reese Andy"
"4989","Quinton Jackson",1,4989,"LightHeavyweight","2008-12-27","Wanderlei Silva"
"4990","Frank Mir",1,4990,"Heavyweight","2008-12-27","Antonio Rodrigo Nogueira"
"4991","CB Dollaway",1,4991,"Middleweight","2008-12-27","Mike Massenzio"
"4992","Brad Blackburn",1,4992,"Welterweight","2008-12-27","Ryo Chonan"
"4993","Pat Barry",1,4993,"Heavyweight","2008-12-27","Dan Evensen"
"4994","Wilson Gouveia",1,4994,"Middleweight","2008-12-13","Jason MacDonald"
"4995","Junie Browning",1,4995,"Lightweight","2008-12-13","David Kaplan"
"4996","Anthony Johnson",1,4996,"Welterweight","2008-12-13","Kevin Burns"
"4997","Krzysztof Soszynski",1,4997,"LightHeavyweight","2008-12-13","Shane Primm"
"4998","Tom Lawlor",1,4998,"LightHeavyweight","2008-12-13","Kyle Kingsbury"
"4999","Efrain Escudero",1,4999,"Lightweight","2008-12-13","Phillipe Nover"
"5000","Ryan Bader",1,5000,"LightHeavyweight","2008-12-13","Vinny Magalhaes"
"5001","Eliot Marshall",1,5001,"LightHeavyweight","2008-12-13","Jules Bruchez"
"5002","Shane Nelson",1,5002,"Lightweight","2008-12-13","George Roop"
"5003","Rolando Delgado",1,5003,"Lightweight","2008-12-13","John Polakowski"
"5004","Ben Saunders",1,5004,"Welterweight","2008-12-10","Brandon Wolff"
"5005","Steve Cantwell",1,5005,"LightHeavyweight","2008-12-10","Razak Al-Hassan"
"5006","Jim Miller",1,5006,"Lightweight","2008-12-10","Matt Wiman"
"5007","Steve Bruno",1,5007,"Welterweight","2008-12-10","Johnny Rees"
"5008","Josh Koscheck",1,5008,"Welterweight","2008-12-10","Yoshiyuki Yoshida"
"5009","Tim Credeur",1,5009,"Middleweight","2008-12-10","Nate Loughran"
"5010","Luigi Fioravanti",1,5010,"Welterweight","2008-12-10","Brodie Farber"
"5011","Mike Swick",1,5011,"Welterweight","2008-12-10","Jonathan Goulet"
"5012","Dale Hartt",1,5012,"Lightweight","2008-12-10","Corey Hill"
"5013","Justin McCully",1,5013,"Heavyweight","2008-12-10","Eddie Sanchez"
"5014","Brock Lesnar",1,5014,"Heavyweight","2008-11-15","Randy Couture"
"5015","Dustin Hazelett",1,5015,"Welterweight","2008-11-15","Tamdan McCrory"
"5016","Kenny Florian",1,5016,"Lightweight","2008-11-15","Joe Stevenson"
"5017","Demian Maia",1,5017,"Middleweight","2008-11-15","Nate Quarry"
"5018","Jeremy Stephens",1,5018,"Lightweight","2008-11-15","Rafael Dos Anjos"
"5019","Gabriel Gonzaga",1,5019,"Heavyweight","2008-11-15","Josh Hendricks"
"5020","Aaron Riley",1,5020,"Lightweight","2008-11-15","Jorge Gurgel"
"5021","Mark Bocek",1,5021,"Lightweight","2008-11-15","Alvin Robinson"
"5022","Matt Brown",1,5022,"Welterweight","2008-11-15","Ryan Thomas"
"5023","Junior Dos Santos",1,5023,"Heavyweight","2008-10-25","Fabricio Werdum"
"5024","Sean Sherk",1,5024,"Lightweight","2008-10-25","Tyson Griffin"
"5025","Thales Leites",1,5025,"Middleweight","2008-10-25","Drew McFedries"
"5026","Gray Maynard",1,5026,"Lightweight","2008-10-25","Rich Clementi"
"5027","Dan Miller",1,5027,"Middleweight","2008-10-25","Matt Horwich"
"5028","Anderson Silva",1,5028,"Middleweight","2008-10-25","Patrick Cote"
"5029","Spencer Fisher",1,5029,"Lightweight","2008-10-25","Shannon Gugerty"
"5030","Thiago Alves",1,5030,"Welterweight","2008-10-25","Josh Koscheck"
"5031","Pete Sell",1,5031,"Welterweight","2008-10-25","Joshua Burkman"
"5032","Hermes Franca",1,5032,"Lightweight","2008-10-25","Marcus Aurelio"
"5033","Dan Hardy",1,5033,"Welterweight","2008-10-18","Akihiro Gono"
"5034","Luiz Cane",1,5034,"LightHeavyweight","2008-10-18","Rameau Thierry Sokoudjou"
"5035","Shane Carwin",1,5035,"Heavyweight","2008-10-18","Neil Wain"
"5036","Chris Lytle",1,5036,"Welterweight","2008-10-18","Paul Taylor"
"5037","Marcus Davis",1,5037,"Welterweight","2008-10-18","Paul Kelly"
"5038","Michael Bisping",1,5038,"Middleweight","2008-10-18","Chris Leben"
"5039","David Bielkheden",1,5039,"Lightweight","2008-10-18","Jess Liaudin"
"5040","Keith Jardine",1,5040,"LightHeavyweight","2008-10-18","Brandon Vera"
"5041","Terry Etim",1,5041,"Lightweight","2008-10-18","Sam Stout"
"5042","Per Eklund",1,5042,"Lightweight","2008-10-18","Samy Schiavo"
"5043","Jim Miller",1,5043,"Lightweight","2008-10-18","David Baron"
"5044","Alan Belcher",1,5044,"Middleweight","2008-09-17","Ed Herman"
"5045","Nate Diaz",1,5045,"Lightweight","2008-09-17","Josh Neer"
"5046","Clay Guida",1,5046,"Lightweight","2008-09-17","Mac Danzig"
"5047","Alessio Sakara",1,5047,"Middleweight","2008-09-17","Joe Vedepo"
"5048","Joe Lauzon",1,5048,"Lightweight","2008-09-17","Kyle Bradley"
"5049","Jason Brilz",1,5049,"LightHeavyweight","2008-09-17","Brad Morris"
"5050","Wilson Gouveia",1,5050,"Middleweight","2008-09-17","Ryan Jensen"
"5051","Eric Schafer",1,5051,"LightHeavyweight","2008-09-17","Houston Alexander"
"5052","Mike Massenzio",1,5052,"Middleweight","2008-09-17","Drew McFedries"
"5053","Dan Miller",1,5053,"Middleweight","2008-09-17","Rob Kimmons"
"5054","Tim Boetsch",1,5054,"LightHeavyweight","2008-09-06","Michael Patt"
"5055","Rashad Evans",1,5055,"LightHeavyweight","2008-09-06","Chuck Liddell"
"5056","Jason MacDonald",1,5056,"Middleweight","2008-09-06","Jason Lambert"
"5057","Dong Hyun Kim",1,5057,"Welterweight","2008-09-06","Matt Brown"
"5058","Rich Franklin",1,5058,"LightHeavyweight","2008-09-06","Matt Hamill"
"5059","Kurt Pellegrino",1,5059,"Lightweight","2008-09-06","Thiago Tavares"
"5060","Nate Marquardt",1,5060,"Middleweight","2008-09-06","Martin Kampmann"
"5061","Dan Henderson",1,5061,"Middleweight","2008-09-06","Rousimar Palhares"
"5062","Ryo Chonan",1,5062,"Welterweight","2008-09-06","Roan Carneiro"
"5063","Rob Emerson",1,5063,"Lightweight","2008-08-09","Manvel Gamburyan"
"5064","Demian Maia",1,5064,"Middleweight","2008-08-09","Jason MacDonald"
"5065","Jon Jones",1,5065,"LightHeavyweight","2008-08-09","Andre Gusmao"
"5066","Kenny Florian",1,5066,"Lightweight","2008-08-09","Roger Huerta"
"5067","Tamdan McCrory",1,5067,"Welterweight","2008-08-09","Luke Cummo"
"5068","Brock Lesnar",1,5068,"Heavyweight","2008-08-09","Heath Herring"
"5069","Georges St-Pierre",1,5069,"Welterweight","2008-08-09","Jon Fitch"
"5070","Cheick Kongo",1,5070,"Heavyweight","2008-08-09","Dan Evensen"
"5071","Ben Saunders",1,5071,"Welterweight","2008-08-09","Ryan Thomas"
"5072","Chris Wilson",1,5072,"Welterweight","2008-08-09","Steve Bruno"
"5073","Brandon Vera",1,5073,"LightHeavyweight","2008-07-19","Reese Andy"
"5074","Anderson Silva",1,5074,"LightHeavyweight","2008-07-19","James Irvin"
"5075","Cain Velasquez",1,5075,"Heavyweight","2008-07-19","Jake O'Brien"
"5076","Tim Credeur",1,5076,"Middleweight","2008-07-19","Cale Yarbrough"
"5077","Rory Markham",1,5077,"Welterweight","2008-07-19","Brodie Farber"
"5078","CB Dollaway",1,5078,"Middleweight","2008-07-19","Jesse Taylor"
"5079","Frankie Edgar",1,5079,"Lightweight","2008-07-19","Hermes Franca"
"5080","Nate Loughran",1,5080,"Middleweight","2008-07-19","Johnny Rees"
"5081","Kevin Burns",1,5081,"Welterweight","2008-07-19","Anthony Johnson"
"5082","Shannon Gugerty",1,5082,"Lightweight","2008-07-19","Dale Hartt"
"5083","Brad Blackburn",1,5083,"Welterweight","2008-07-19","James Giboo"
"5084","Joe Stevenson",1,5084,"Lightweight","2008-07-05","Gleison Tibau"
"5085","Patrick Cote",1,5085,"Middleweight","2008-07-05","Ricardo Almeida"
"5086","Melvin Guillard",1,5086,"Lightweight","2008-07-05","Dennis Siver"
"5087","Cole Miller",1,5087,"Lightweight","2008-07-05","Jorge Gurgel"
"5088","Forrest Griffin",1,5088,"LightHeavyweight","2008-07-05","Quinton Jackson"
"5089","Tyson Griffin",1,5089,"Lightweight","2008-07-05","Marcus Aurelio"
"5090","Josh Koscheck",1,5090,"Welterweight","2008-07-05","Chris Lytle"
"5091","Gabriel Gonzaga",1,5091,"Heavyweight","2008-07-05","Justin McCully"
"5092","Justin Buchholz",1,5092,"Lightweight","2008-07-05","Corey Hill"
"5093","Dustin Hazelett",1,5093,"Welterweight","2008-06-21","Joshua Burkman"
"5094","Matt Brown",1,5094,"Welterweight","2008-06-21","Matt Arroyo"
"5095","Kendall Grove",1,5095,"Middleweight","2008-06-21","Evan Tanner"
"5096","Diego Sanchez",1,5096,"Welterweight","2008-06-21","Luigi Fioravanti"
"5097","Matthew Riddle",1,5097,"Middleweight","2008-06-21","Dante Rivera"
"5098","Amir Sadollah",1,5098,"Middleweight","2008-06-21","CB Dollaway"
"5099","Spencer Fisher",1,5099,"Lightweight","2008-06-21","Jeremy Stephens"
"5100","Drew McFedries",1,5100,"Middleweight","2008-06-21","Marvin Eastman"
"5101","Dean Lister",1,5101,"Middleweight","2008-06-21","Jeremy Horn"
"5102","Rob Kimmons",1,5102,"Middleweight","2008-06-21","Rob Yundt"
"5103","Martin Kampmann",1,5103,"Middleweight","2008-06-07","Jorge Rivera"
"5104","Mike Swick",1,5104,"Welterweight","2008-06-07","Marcus Davis"
"5105","Michael Bisping",1,5105,"Middleweight","2008-06-07","Jason Day"
"5106","Fabricio Werdum",1,5106,"Heavyweight","2008-06-07","Brandon Vera"
"5107","Matt Wiman",1,5107,"Lightweight","2008-06-07","Thiago Tavares"
"5108","Thiago Alves",1,5108,"Welterweight","2008-06-07","Matt Hughes"
"5109","Thales Leites",1,5109,"Middleweight","2008-06-07","Nate Marquardt"
"5110","Kevin Burns",1,5110,"Welterweight","2008-06-07","Roan Carneiro"
"5111","Luiz Cane",1,5111,"LightHeavyweight","2008-06-07","Jason Lambert"
"5112","Paul Taylor",1,5112,"Welterweight","2008-06-07","Jess Liaudin"
"5113","Antoni Hardonk",1,5113,"Heavyweight","2008-06-07","Eddie Sanchez"
"5114","Rich Clementi",1,5114,"Lightweight","2008-05-24","Terry Etim"
"5115","Wanderlei Silva",1,5115,"LightHeavyweight","2008-05-24","Keith Jardine"
"5116","Rousimar Palhares",1,5116,"Middleweight","2008-05-24","Ivan Salaverry"
"5117","Rameau Thierry Sokoudjou",1,5117,"LightHeavyweight","2008-05-24","Kazuhiro Nakamura"
"5118","BJ Penn",1,5118,"Lightweight","2008-05-24","Sean Sherk"
"5119","Lyoto Machida",1,5119,"LightHeavyweight","2008-05-24","Tito Ortiz"
"5120","Goran Reljic",1,5120,"LightHeavyweight","2008-05-24","Wilson Gouveia"
"5121","Thiago Silva",1,5121,"LightHeavyweight","2008-05-24","Antonio Mendes"
"5122","Yoshiyuki Yoshida",1,5122,"Welterweight","2008-05-24","War Machine"
"5123","Dong Hyun Kim",1,5123,"Welterweight","2008-05-24","Jason Tan"
"5124","Shane Carwin",1,5124,"Heavyweight","2008-05-24","Christian Wellisch"
"5125","Jason Day",1,5125,"Middleweight","2008-04-19","Alan Belcher"
"5126","Georges St-Pierre",1,5126,"Welterweight","2008-04-19","Matt Serra"
"5127","Mac Danzig",1,5127,"Lightweight","2008-04-19","Mark Bocek"
"5128","Michael Bisping",1,5128,"Middleweight","2008-04-19","Charles McCarthy"
"5129","Rich Franklin",1,5129,"Middleweight","2008-04-19","Travis Lutter"
"5130","Demian Maia",1,5130,"Middleweight","2008-04-19","Ed Herman"
"5131","Jason MacDonald",1,5131,"Middleweight","2008-04-19","Joe Doerksen"
"5132","Nate Quarry",1,5132,"Middleweight","2008-04-19","Kalib Starnes"
"5133","Cain Velasquez",1,5133,"Heavyweight","2008-04-19","Brad Morris"
"5134","Rich Clementi",1,5134,"Lightweight","2008-04-19","Sam Stout"
"5135","Jonathan Goulet",1,5135,"Welterweight","2008-04-19","Kuniyoshi Hironaka"
"5136","Matt Hamill",1,5136,"LightHeavyweight","2008-04-02","Tim Boetsch"
"5137","Marcus Aurelio",1,5137,"Lightweight","2008-04-02","Ryan Roberts"
"5138","James Irvin",1,5138,"LightHeavyweight","2008-04-02","Houston Alexander"
"5139","Thiago Alves",1,5139,"Welterweight","2008-04-02","Karo Parisyan"
"5140","Kenny Florian",1,5140,"Lightweight","2008-04-02","Joe Lauzon"
"5141","Gray Maynard",1,5141,"Lightweight","2008-04-02","Frankie Edgar"
"5142","Nate Diaz",1,5142,"Lightweight","2008-04-02","Kurt Pellegrino"
"5143","Josh Neer",1,5143,"Lightweight","2008-04-02","Din Thomas"
"5144","Clay Guida",1,5144,"Lightweight","2008-04-02","Samy Schiavo"
"5145","Manvel Gamburyan",1,5145,"Lightweight","2008-04-02","Jeff Cox"
"5146","Anthony Johnson",1,5146,"Welterweight","2008-04-02","Tommy Speer"
"5147","George Sotiropoulos",1,5147,"Welterweight","2008-04-02","Roman Mitichyan"
"5148","Josh Koscheck",1,5148,"Welterweight","2008-03-01","Dustin Hazelett"
"5149","Luigi Fioravanti",1,5149,"Welterweight","2008-03-01","Luke Cummo"
"5150","Jon Fitch",1,5150,"Welterweight","2008-03-01","Chris Wilson"
"5151","Chris Leben",1,5151,"Middleweight","2008-03-01","Alessio Sakara"
"5152","Heath Herring",1,5152,"Heavyweight","2008-03-01","Cheick Kongo"
"5153","Andrei Arlovski",1,5153,"Heavyweight","2008-03-01","Jake O'Brien"
"5154","Anderson Silva",1,5154,"Middleweight","2008-03-01","Dan Henderson"
"5155","Yushin Okami",1,5155,"Middleweight","2008-03-01","Evan Tanner"
"5156","Diego Sanchez",1,5156,"Welterweight","2008-03-01","David Bielkheden"
